cpu,memory,errors,response_time,failure
1632,32.2,76,306.2,0
1387,40.1,81,306.4,0
1399,47.6,84,306.4,0
1505,35.2,86,306.5,0
1534,37.9,88,306.5,0
1493,40.5,90,306.5,0
1480,43.2,92,306.6,0
1621,31.6,95,306.6,0
1737,26.2,97,306.5,0
1508,46.5,99,306.6,0
1641,32.2,101,306.5,0
1532,38.6,104,306.6,0
1547,40.9,107,306.7,0
1412,41,109,306.6,0
1568,35.1,111,306.5,0
1557,41.1,113,306.6,0
1644,35.2,115,306.6,0
1679,30.4,117,306.6,0
1511,35.2,119,306.6,0
1628,36.8,121,306.6,0
1392,51.3,124,306.6,0
1917,21,127,306.7,0
1526,42.3,129,306.8,0
1389,53.3,132,306.8,0
1409,42.8,134,306.7,0
1655,31.1,136,306.8,0
1516,39.1,138,306.9,0
1526,34.9,140,306.9,0
1419,48.6,142,307.1,0
1748,25.3,144,307.2,0
1638,32.5,146,307.1,0
1534,33.8,151,307.1,0
1774,25.9,154,307.1,0
2119,18.3,159,307,0
1414,48.3,162,307,0
1523,42,164,307,0
1651,35.7,167,307.1,0
1485,36,169,307.1,0
1168,63.4,172,307.2,0
1566,35.8,175,307.3,0
1286,51.1,177,307.2,0
1446,45.9,180,307.2,0
2071,19.4,183,307.2,0
1560,33.2,186,307.1,0
1654,29.6,188,307.1,0
1662,32.9,190,307.1,0
1646,35,192,307.2,0
1444,46.7,194,307.1,0
1424,42,196,307.2,0
1382,52,201,307.2,0
1413,53.4,203,307.1,0
1633,31.1,0,307.2,0
1441,41.7,3,307.1,0
1385,44,5,307.2,0
1552,34.8,8,307.2,0
1451,42.8,11,307.3,0
1433,38.5,14,307.1,0
1619,29.7,17,307.2,0
1445,41.8,20,307.2,0
1356,43.6,22,307.2,0
1319,68.3,24,307.2,1
1637,31.6,27,307.2,0
1291,58.6,29,307.2,0
1398,52.7,31,307.3,0
1372,57.7,33,307.3,0
1454,42.5,35,307.2,0
1515,36.5,38,307.2,0
1881,24.3,40,307.3,0
1711,29.9,42,307.3,0
1475,37,44,307.3,0
1512,36.8,46,307.4,0
1335,50.5,48,307.4,0
1472,39.9,51,307.4,0
1477,35.2,53,307.3,0
1760,28.4,56,307.4,0
1549,36.1,58,307.5,0
1648,34,60,307.4,0
1556,38,62,307.5,0
1958,19.1,67,307.4,0
1403,48.4,70,307.4,0
1684,31.4,72,307.5,0
1596,35.1,75,307.5,0
1498,41.1,80,307.6,0
1524,36.8,82,307.7,0
1502,43.9,84,307.7,0
1809,25.1,86,307.6,0
1542,37.4,88,307.6,0
1431,45.2,90,307.6,0
1512,43.6,92,307.6,0
1403,52.8,94,307.5,0
1331,47.8,99,307.5,0
1474,52.6,101,307.7,0
1607,33.5,104,307.6,0
1415,44.2,106,307.6,0
1671,28.8,108,307.6,0
1556,37.7,110,307.7,0
1927,23.9,112,307.7,0
1597,32.1,114,307.7,0
1627,30.5,117,307.8,0
1480,39.4,122,307.8,0
1565,39.5,124,307.8,0
1573,36.4,126,307.8,0
1605,31.3,128,307.8,0
1874,21.3,130,307.9,0
1424,53.8,133,307.9,0
1420,50.1,138,307.9,0
1372,49,140,307.9,0
1664,32.8,142,307.8,0
1409,44.3,145,307.9,0
1718,25.2,148,307.9,0
1544,40.3,150,307.8,0
1466,45.7,153,307.8,0
1394,47.7,155,307.8,0
1840,24.6,157,307.8,0
1477,37.2,160,307.8,0
1425,49.1,163,307.8,0
1414,46.2,165,307.9,0
1414,47.5,168,307.8,0
1595,31.7,170,307.9,0
1345,54.5,172,307.8,0
1653,35.9,177,307.7,0
1547,36.5,179,307.6,0
1656,30.8,181,307.7,0
1731,28.5,186,307.7,0
1774,28,188,307.8,0
1521,40.2,190,307.8,0
1420,39.8,192,307.9,0
1683,32.3,197,307.8,0
1498,47.1,199,307.7,0
1385,56.4,202,307.8,1
1455,49,204,307.9,0
1549,35.8,206,307.8,1
1392,43.9,0,307.8,0
2008,17.5,3,307.7,0
1464,41.4,6,307.7,0
1447,46.4,8,307.7,0
1685,32,10,307.6,0
1443,39.2,13,307.5,0
1354,44.4,16,307.5,0
2721,9.3,18,307.5,1
1680,35.8,20,307.6,0
1397,48.3,22,307.5,0
1521,37.9,27,307.4,0
1472,43.9,30,307.4,0
1695,30,33,307.5,0
1607,33.6,38,307.5,0
1347,54.8,43,307.5,0
1540,38.7,45,307.4,0
1389,42.7,48,307.4,0
1734,27,50,307.5,0
1540,38.6,53,307.6,0
1515,42.1,55,307.5,0
1504,45.8,58,307.4,0
1557,35.1,60,307.5,0
1292,52.5,62,307.4,0
1432,49.2,64,307.4,0
1350,55.6,69,307.4,0
1790,25.8,72,307.4,0
1540,37.4,75,307.3,0
2077,19.1,80,307.3,0
1487,37.5,83,307.3,0
1523,40.7,85,307.4,0
1443,41.8,87,307.5,0
1340,59.1,89,307.5,0
1654,31,91,307.7,0
1459,40.2,96,307.6,0
1541,38.5,98,307.6,0
1386,62.3,100,307.7,1
1258,69,105,307.8,1
1375,51.4,108,307.8,0
1706,30.8,111,307.9,0
1672,32.4,113,307.8,0
1843,25.2,116,307.9,0
1690,29.6,119,307.9,0
1413,46.5,121,307.9,0
1489,33.4,123,307.9,0
1271,61.4,125,307.9,0
1418,47.9,127,307.9,0
1426,50.7,130,307.8,0
1535,39.2,133,307.9,0
1557,38.1,135,307.8,0
1653,29.7,137,307.8,0
1435,41.6,139,307.9,0
1569,33.3,141,307.9,0
1385,44.8,144,307.9,0
1635,31.6,147,307.9,0
1423,43.9,149,307.9,0
1479,39.2,151,307.9,0
1296,69.1,153,307.9,1
1553,33.3,155,307.8,0
1529,42.2,157,307.9,0
1690,25.6,159,308,0
1348,58,162,308,0
1446,38.5,164,308.1,0
1456,50,166,307.9,0
1350,47.7,168,307.9,0
1507,38.3,170,307.9,0
1448,45.6,172,307.9,0
1626,29.9,177,307.9,0
1846,27.3,179,307.9,0
1404,40.7,184,307.8,0
1583,37.2,189,307.8,0
1436,47.7,191,307.9,0
1609,35.6,193,307.8,0
1834,23.8,195,307.7,0
1316,61.2,200,307.8,1
1400,57.1,202,307.8,1
1367,47.1,204,307.9,0
1754,30.3,206,308.1,0
1487,34.6,208,308.1,0
1506,37.7,210,308.1,0
1362,52.5,213,308.1,1
1584,36.8,215,308.1,0
1355,43.7,217,308.1,0
1823,24.3,219,308.1,0
1517,41.4,222,308.1,0
1446,36.6,227,308.1,0
1559,38.8,229,308,0
1352,44.4,0,308.1,0
1578,37.8,3,308.3,0
1429,42,6,308.3,0
1604,39.4,9,308.3,0
1398,60.4,12,308.5,0
1441,43.4,14,308.4,0
1531,35.6,16,308.4,0
1379,52.1,21,308.3,0
1410,48.1,23,308.3,0
1513,40.5,25,308.4,0
1497,47.5,27,308.5,0
1491,46.5,29,308.4,0
1417,47.8,31,308.4,0
1522,38,33,308.6,0
1339,52.1,36,308.4,0
1794,27.5,38,308.3,0
1460,42.1,41,308.4,0
1776,28,43,308.3,0
1431,43.7,46,308.3,0
1347,50.8,49,308.2,0
1507,43.1,51,308.1,0
1408,47.9,54,308,0
1493,34.7,57,307.9,0
1441,47.6,60,307.9,0
1557,36.5,63,307.9,0
1979,20.4,68,307.9,0
1430,55.9,71,308,0
1658,41,74,308,0
1355,51.4,76,308.1,0
1410,47.6,79,308.1,0
1521,34.5,84,308,0
1371,54.5,86,308,0
1318,53.5,88,308,0
1573,34.9,93,308.1,0
1489,44.1,96,308.1,0
2540,13.3,98,308.1,0
1537,39,103,308.1,0
1416,46.9,105,308,0
1359,56.5,110,307.9,0
1551,38.9,112,307.8,0
1694,33,115,307.8,0
1709,28.4,118,307.9,0
1514,41,120,308,0
1455,43.5,122,308.1,0
1702,30.7,124,308.2,0
1357,41.8,127,308.1,0
1577,29.4,130,308.2,0
1399,46.4,132,308.3,0
1399,59,135,308.3,0
1492,48.1,137,308.3,0
1763,25.7,139,308.3,0
1492,41.5,141,308.3,0
1488,42.5,146,308.4,0
1422,42.1,148,308.4,0
1583,38.2,150,308.4,0
1304,53.5,153,308.4,0
1880,23.5,155,308.4,0
1604,40.7,158,308.5,0
1500,37.1,161,308.6,0
1364,55.6,163,308.5,0
2440,14,166,308.5,0
1654,31.4,171,308.4,0
1359,46.6,176,308.4,0
1502,37.3,181,308.4,0
1615,32.6,184,308.4,0
1482,39.3,187,308.5,0
1636,31.3,192,308.6,0
1621,32.4,194,308.5,0
1468,44.4,197,308.4,0
1432,53.4,199,308.4,0
1726,28.4,202,308.4,0
1588,33.4,204,308.4,0
1653,33.3,207,308.5,0
1513,42.9,212,308.5,0
1489,40.2,214,308.6,0
1467,36.8,216,308.7,0
1549,36.1,218,308.7,0
1359,48.7,220,308.8,0
1533,41.5,223,308.8,0
1309,57.3,0,308.8,0
1430,49.4,2,308.8,0
1419,50.7,7,308.9,0
1535,37.7,12,308.9,0
1466,43,15,308.9,0
1427,50.4,17,308.9,0
1280,48.5,19,308.9,0
1528,33.8,22,309,0
1885,25.2,24,309,0
1648,33,29,309.2,0
1400,56.9,34,309.2,0
2243,15.7,36,309.3,0
1558,35.7,39,309.4,0
1633,34.8,41,309.6,0
1549,38.7,43,309.6,0
1496,45.8,46,309.5,0
1467,41.8,48,309.5,0
1276,65.9,50,309.4,0
1490,40.5,53,309.4,0
1562,38.1,58,309.4,0
1397,48.2,63,309.4,0
1530,40.2,65,309.5,0
1362,47.6,70,309.4,0
1693,34.4,73,309.4,0
1408,46.5,76,309.4,0
1398,52.9,79,309.4,0
1531,40.1,81,309.6,0
1521,37.1,84,309.5,0
1427,54.3,89,309.5,0
1546,36.1,94,309.4,0
1356,45.4,96,309.4,0
2153,15.3,98,309.5,1
1492,41.7,100,309.6,0
1582,40.3,103,309.6,0
1419,41.5,105,309.6,0
1441,48.2,107,309.6,0
1635,32.2,110,309.7,0
1429,45.8,113,309.7,0
1675,28.4,115,309.7,0
1868,23.8,118,309.7,0
1582,33.4,121,309.8,0
1486,40.3,126,309.9,0
1402,54.3,128,309.8,0
1621,34.1,130,309.9,0
1428,42.4,132,309.9,0
1343,53.6,134,309.8,0
1458,40.2,137,309.9,0
1322,57,140,309.8,0
1483,32.8,142,309.9,0
1505,45.7,144,309.8,0
1593,42.5,146,309.9,0
2098,19.6,148,310,0
1672,30.4,150,310,0
1487,41.4,152,310,0
1423,42.1,154,310,0
1750,25,156,310.1,0
1654,31.1,158,310.2,0
1498,50.2,160,310.2,0
1587,30.2,162,310.1,0
1473,42.6,164,310.1,0
1359,56.9,166,310.2,0
1635,34.5,168,310.3,0
1520,45,171,310.3,0
1507,36.7,173,310.3,0
1428,46.3,175,310.3,0
1582,33.3,177,310.3,0
1929,24.4,180,310.3,0
1540,38.1,182,310.3,0
1362,53,185,310.2,0
1452,49.9,187,310.1,0
1361,51.7,192,310.1,0
1243,74.5,194,310.1,1
1567,36.8,197,310.1,0
1411,46.5,202,310.2,0
1814,26.8,204,310.2,0
1719,28.8,206,310.1,0
1663,30.4,209,310.2,0
1696,30.2,214,310.2,0
1771,26.8,216,310.2,0
1868,24,221,310.3,0
1558,35.4,223,310.3,0
1365,49.1,226,310.4,1
1371,53.8,228,310.4,1
1583,32.6,230,310.3,0
1613,36,0,310.2,0
1721,27.2,5,310.1,0
1668,31.5,7,310.2,0
1569,36.3,10,310.2,0
1328,50.5,12,310.2,0
1596,33,15,310.1,0
1676,32.7,18,310.2,0
1809,28.9,20,310.1,0
1804,26.1,22,310,0
1533,33.9,24,310.1,0
1717,27.3,26,310.2,0
1363,45.5,28,310.2,0
1402,45.9,30,310.2,0
1436,47.5,32,310.2,0
1525,43.7,34,310.2,0
1598,33.3,36,310.2,0
1444,48.1,39,310.1,0
1334,48,42,310,0
1681,35.5,44,310,0
1593,37.4,47,309.9,0
1461,45.7,49,309.9,0
1693,31.9,51,310.1,0
1404,50.3,54,310.2,0
1707,27.6,56,310.2,0
1458,41.9,61,310.1,0
1517,41.2,64,310,0
1433,54.6,66,310.1,0
1566,33.1,68,310.2,0
1676,33.5,70,310.1,0
1368,56.8,72,310.1,0
1581,37.5,75,310.2,0
1708,27.1,78,310.3,0
1481,41.5,83,310.3,0
1451,40,86,310.3,0
1495,38.7,88,310.3,0
1573,41.8,91,310.3,0
1366,59,94,310.3,0
1553,36.8,97,310.3,0
1528,37.1,99,310.3,0
1527,31.2,102,310.2,0
1461,46.7,105,310.2,0
1455,44.9,107,310.2,0
1620,34.8,112,310.1,0
1786,27.7,114,310.1,0
1583,35.7,116,310.2,0
1653,30.3,119,310.1,0
1331,49,121,310.2,0
1484,43.8,124,310.3,0
1603,36.1,126,310.2,0
1445,40,129,310.2,0
1823,26.1,131,310.1,0
1491,45.3,133,310.1,0
1533,42.8,138,310.2,0
1409,54.8,140,310.2,0
2737,8.8,142,310.2,1
1494,46.6,144,310.3,0
1594,33.3,147,310.4,0
1527,44,149,310.4,0
1452,39.7,151,310.4,0
1483,39.2,153,310.3,0
1569,38.2,155,310.2,0
1472,46.6,157,310.3,0
1533,43.5,159,310.2,0
1366,62.7,161,310.1,0
1532,37.7,166,310.2,0
1313,56.8,171,310.1,0
1372,48,174,310.2,0
1555,40.6,176,310.1,0
1394,42.7,179,310.1,0
1442,48,181,310.1,0
1564,33.8,183,310,0
1452,48.9,185,310,0
1466,42.5,187,310.1,0
1469,53.2,189,310.1,0
1944,23.4,192,310.1,0
1415,53.2,194,309.9,0
1528,36.7,197,309.8,0
1570,42.1,200,309.8,0
1617,33,203,309.9,0
2083,18.2,205,309.9,0
1541,38.5,208,309.9,0
1320,47.4,210,309.9,0
1354,53.3,212,309.8,1
1495,35.2,214,309.9,0
1589,31.8,217,309.8,0
1530,35.5,0,309.8,0
1539,33.4,2,309.8,0
1462,46.8,4,309.7,0
1356,54,6,309.7,0
1622,34.6,8,309.7,0
1394,40.3,11,309.8,0
1568,33.7,13,309.9,0
1456,43.8,15,310,0
1378,49.3,18,310,0
1404,41.4,20,309.9,0
1437,42.8,23,309.8,0
1363,44,25,309.8,0
1377,49.6,27,309.8,0
1526,42.1,30,309.9,0
1510,44.2,35,309.8,0
1439,45.2,40,309.9,1
1482,39.1,45,309.9,0
1534,37,47,309.8,0
1741,27.7,50,309.9,0
1550,38.8,53,309.9,0
1486,38.5,55,310,0
1602,38.2,58,310.1,0
1477,37.9,60,310.2,0
1618,29.2,62,310.1,0
1628,35.8,64,310.2,0
1662,33.6,67,310.3,0
1657,31,70,310.3,0
1677,30.8,73,310.4,0
1447,39.9,78,310.3,0
1831,25.4,81,310.4,0
1584,34.4,83,310.3,0
1450,40.9,85,310.4,0
1428,46.9,87,310.4,0
1382,53,89,310.4,0
1501,43,91,310.3,0
1475,42.4,93,310.3,0
1364,54,95,310.3,0
1472,36.1,97,310.3,0
1437,47.8,99,310.3,0
1491,45.1,101,310.2,0
1706,27.6,103,310.2,0
1607,39.5,105,310.1,0
1412,46.3,107,310,0
1546,40.9,109,309.8,0
1365,50.5,111,309.8,0
1544,30.2,113,309.8,0
1419,44.9,115,309.8,0
1497,41.6,118,309.8,0
1437,42.6,120,309.7,0
1421,53.6,122,309.6,0
1438,44.5,124,309.6,0
1315,48.9,127,309.5,0
1366,61.9,130,309.5,0
1519,35.4,133,309.5,0
1692,28.3,136,309.5,0
1570,35.6,138,309.4,0
1568,35.8,140,309.4,0
1355,43.8,142,309.3,0
2056,18.7,144,309.3,0
1332,60.2,147,309.2,0
1448,52.5,150,309.1,0
1578,35.6,153,308.9,0
1562,39.2,155,309,0
1976,19.3,158,309,0
1524,34.6,161,309.2,0
1429,48.5,164,309.1,0
1568,36.3,166,309.1,0
1723,26.6,168,309,0
1341,43.8,171,309,0
1353,46.2,173,308.9,0
1479,58.5,176,308.7,1
1496,44.9,179,308.8,0
1377,48.5,181,308.7,0
1383,44.6,184,308.5,0
1268,69.4,189,308.7,1
1629,34.3,191,308.7,0
1790,27.2,193,308.8,0
2206,16.3,195,308.8,0
2101,17.4,198,308.7,0
1436,48.2,201,308.7,0
1462,48.2,204,308.7,0
1771,26.2,206,308.7,0
1506,47,208,308.7,0
1626,36.7,210,308.7,0
1610,33.7,212,308.8,0
1376,55.7,214,308.6,0
1507,37.3,217,308.6,0
1429,37.7,220,308.5,1
1547,38.9,0,308.7,0
1642,30.3,3,308.7,0
1503,36.3,5,308.7,0
1568,32.9,10,308.7,0
1628,37.6,12,308.8,0
1614,35.5,15,308.9,0
1278,54,18,308.9,0
1408,38.8,20,308.9,0
1371,55.7,23,309,0
1512,38.5,28,308.9,0
1472,40.1,31,309.1,0
1585,34.3,33,308.9,0
1562,37.7,36,309,0
1519,36.9,41,309,0
1601,35.8,43,309,0
2449,13.8,45,309,0
1787,27.6,47,309,0
1425,44.5,49,309.1,0
1559,34,54,309,0
1557,36,56,309,0
1497,40.5,58,309,0
1438,41.4,60,309,0
1417,39.2,65,308.9,0
1339,51.4,68,308.9,0
1757,29.1,71,308.8,0
1581,36.1,73,308.8,0
1326,54.4,75,308.9,0
1467,39.6,78,309.1,0
1798,29.6,81,309.1,0
1449,46.4,83,309.2,0
1525,39.3,86,309.1,0
2304,15.1,89,309,0
1379,54.7,91,308.9,0
1628,34.9,93,308.9,0
1474,52.7,95,309,0
1544,38.8,97,309,0
1391,48.4,100,308.9,0
1348,55.5,102,308.9,0
1349,52.1,104,308.8,0
1706,29.5,107,308.9,0
1638,32.4,109,308.9,0
1458,40.1,111,308.8,0
1781,27.8,113,308.9,0
1332,59.1,115,308.8,0
1584,31.7,117,308.7,0
1491,42,120,308.6,0
1398,47.1,122,308.5,0
1585,30.6,127,308.4,0
1476,43.5,129,308.3,0
1458,41.8,132,308.3,0
1510,39.9,134,308.4,0
1388,53.8,137,308.4,0
2216,16.8,139,308.3,0
1402,51,141,308.3,0
2090,19,143,308.2,0
1459,42.1,146,308.2,0
1403,44.8,148,308.1,0
1521,39.3,151,308.2,0
1407,47.1,153,308.2,0
1654,35.3,155,308.2,0
1452,43.5,158,308.4,0
1528,37.3,160,308.4,0
1230,59.6,162,308.3,0
1466,42.4,164,308.2,0
1478,50.1,166,308.2,0
2057,18,168,308.3,0
1490,41.7,170,308.4,0
1484,43.4,172,308.4,0
1593,37,174,308.4,0
1444,43.8,176,308.3,0
1444,47.5,178,308.4,0
1560,33,181,308.3,0
1530,42,184,308.3,0
1310,61,189,308.4,1
1639,33.3,191,308.3,0
1400,48.7,194,308.3,0
1486,44.2,196,308.4,0
1448,43.3,199,308.3,0
1688,32,202,308.3,0
1453,41.5,204,308.3,0
1497,37.7,207,308.4,0
1355,49.4,209,308.4,0
1592,38.2,211,308.4,0
1544,34.7,213,308.3,0
1373,51.2,215,308.2,0
1365,52.9,218,308.2,1
1877,24.3,0,308.1,0
1531,40.8,2,308.1,0
1501,36.7,4,308,0
1490,46.2,6,308,0
1543,43.7,8,307.8,0
1597,38.2,11,307.8,0
1600,33.5,13,307.9,0
1622,32.1,18,307.8,0
1452,39.8,21,307.8,0
1396,42.5,23,307.8,0
1505,39.7,25,307.7,0
1412,48.3,27,307.8,0
1393,38,29,307.7,0
1581,34.9,31,307.7,0
1573,37.9,33,307.8,0
1726,27.3,35,307.9,0
1540,39.8,38,307.9,0
1296,62.9,41,308,0
1802,25.8,43,307.9,0
1447,48.6,46,307.9,0
1662,30.7,48,307.8,0
1563,34.3,53,307.8,0
1286,59.5,55,307.8,0
1590,34.6,57,307.7,0
1492,43.7,59,307.7,0
1844,21.9,61,307.6,0
1538,38.3,63,307.6,0
1921,22.9,68,307.6,0
1310,57.9,70,307.8,0
1365,46.9,73,307.8,0
1303,59.3,75,307.8,0
1499,37.5,78,307.8,0
1451,38.2,80,307.8,0
1336,54.4,82,307.9,0
1412,44.5,85,307.9,0
1433,39.2,87,308,0
1426,43.6,89,307.9,0
1476,45.2,91,307.9,0
1406,58.5,93,307.9,0
1383,56.5,98,307.8,0
1505,37.3,100,307.8,0
1665,33.9,102,307.8,0
1397,45,104,307.8,0
1450,43.5,106,307.8,0
1567,36.4,109,307.8,0
1555,37,111,308,0
1588,35.4,114,307.8,0
1453,37.7,119,307.8,0
1622,33.3,121,307.8,0
1538,38.5,123,307.8,0
1527,42.8,125,307.7,0
1761,28.9,128,307.8,0
1373,50.2,130,307.8,0
1482,37.8,132,307.9,0
1417,51,137,307.9,0
1414,51.7,140,307.8,0
1635,34,142,307.8,0
1386,57.3,147,307.8,0
1379,62.3,149,308.1,0
1577,35.9,151,308,0
1532,42.5,154,308.1,0
1374,48.8,156,308,0
1570,35.3,159,308,0
1697,31,164,308,0
1499,44.1,166,308,0
1411,47.2,168,308,0
1462,45.5,171,307.9,0
1759,28.6,176,307.9,0
1535,38,179,308,0
1491,39.7,181,307.9,0
1551,36,186,307.9,0
1769,27.2,188,307.9,0
1551,34.1,190,307.9,0
1544,31.4,192,307.9,0
1528,31.1,194,307.8,0
1614,35.8,196,307.9,0
1432,49.8,198,307.8,0
1384,43.7,200,307.8,0
1540,37.8,203,307.8,0
1407,43.9,205,307.7,0
1418,43,207,307.6,0
1647,30.8,212,307.5,0
1644,32.8,215,307.5,0
1792,27.9,217,307.5,0
1610,34.6,219,307.4,0
1804,26,222,307.3,0
1604,36.1,225,307.4,1
1403,52.8,0,307.4,0
1438,44.5,3,307.3,0
1824,26.3,5,307.3,0
1663,28.7,7,307.3,0
1502,36.7,12,307.3,0
1606,35.5,14,307.4,0
1561,37.7,16,307.5,0
1435,42.9,18,307.4,0
1602,38.3,21,307.5,0
1764,27.7,23,307.6,0
1683,27.8,26,307.5,0
1618,35.2,31,307.5,0
1509,41.6,33,307.6,0
1550,39,35,307.6,0
1519,44,37,307.6,0
1481,38,40,307.6,0
1289,48.3,42,307.7,0
1844,23.8,44,307.6,0
1479,42.5,47,307.7,0
1430,47.3,49,307.7,0
1636,36.7,51,307.8,0
1503,44.7,54,307.8,0
1608,32.6,57,307.8,0
1521,42.9,60,307.8,0
1439,41.6,62,307.8,0
1627,31.5,64,307.8,0
1749,26.1,66,307.8,0
1530,35.9,68,307.8,0
1355,51.3,70,307.8,0
1551,33.8,72,307.9,0
1515,46.7,74,307.8,0
1388,48.6,76,307.8,0
1585,34.6,78,307.8,0
1523,37.7,80,307.7,0
1369,54.5,82,307.6,0
1681,31,84,307.7,0
1503,38.3,87,307.7,0
1459,44.5,89,307.7,0
1688,32.4,91,307.7,0
1952,21.6,93,307.7,0
2029,19.9,96,307.8,0
1457,52.5,98,307.8,0
1392,50.4,101,307.8,0
1906,22.1,104,307.8,0
1602,33.4,106,307.7,0
1465,49.4,109,307.7,0
1439,43.8,111,307.7,0
1330,55.4,114,307.8,0
1485,42,117,307.9,0
1700,28.2,120,307.9,0
1515,42.8,125,308,0
1501,39.2,127,308.1,0
1380,47.6,130,308,0
1544,35.9,132,307.9,0
1743,27.3,134,307.9,0
1948,21.4,136,307.9,0
1260,54.2,141,307.9,0
1640,33.1,146,307.9,0
1363,49.2,149,308,0
1379,49.6,152,308,0
1713,25.8,154,308,0
1461,51.9,157,308,0
1624,29.8,160,308,0
1526,41.1,162,308,0
2381,14.2,164,307.9,0
1626,31.1,166,307.7,0
1576,33.8,171,307.7,0
1617,31.6,173,307.8,0
1942,20.6,176,307.6,0
1492,37.2,178,307.6,0
1470,51.3,180,307.5,0
1463,46.5,182,307.4,0
1424,46.5,185,307.3,0
1363,60.1,187,307.4,0
1335,56.2,190,307.4,0
1608,33.9,193,307.4,0
1606,35.2,195,307.4,0
1684,33.1,200,307.5,0
1950,20.3,202,307.6,0
1460,48.6,204,307.6,0
1511,31,209,307.6,1
1318,55.7,0,307.6,0
1368,51.8,5,307.6,0
1717,27.1,7,307.7,0
1520,41.4,10,307.7,0
1485,42,13,307.8,0
1981,23.2,16,307.9,0
1605,31,18,307.9,0
1446,45.3,23,307.9,0
1508,47.9,25,308,0
1384,59.5,27,308,0
1519,37.3,29,308,0
1404,48.1,32,308,0
1564,31.1,34,308.1,0
1555,36.8,36,308.2,0
1325,54,41,308.2,0
1488,44,43,308.2,0
1595,32.3,46,308.2,0
1662,28.6,48,308.1,0
1571,37.4,50,308,0
1553,41,52,308,0
2886,3.8,57,308,1
1538,38.2,59,308,0
1618,33,61,308.2,0
1364,45.9,63,308.2,0
1442,47.3,65,308,0
1313,67.3,67,307.9,1
1847,23.6,69,307.9,0
1524,40.8,71,307.8,0
1445,48,73,307.7,0
1761,28.2,76,307.8,0
1514,43.5,78,307.8,0
1498,38.3,81,307.7,0
1542,37.1,84,307.6,0
1508,41.8,89,307.6,0
1431,52.9,92,307.5,0
1427,45.1,95,307.5,0
1524,36.3,98,307.5,0
1427,43.6,101,307.5,0
1496,44.1,104,307.6,0
1388,40.3,109,307.7,0
1495,48.1,111,307.7,0
1376,56.2,113,307.7,0
1593,32.2,118,307.6,0
1654,28.9,123,307.6,0
2567,12.8,125,307.7,1
1767,27,127,307.7,0
1364,53.8,129,307.6,0
1569,31.2,131,307.8,0
1476,36.8,134,307.8,0
1479,45,136,307.7,0
1650,34.1,138,307.7,0
1565,36.3,140,307.6,0
1460,46.5,143,307.6,0
1664,27.6,145,307.7,0
1435,40.9,147,307.7,0
2066,19.2,150,307.6,0
1493,43.7,153,307.5,0
1354,43.3,155,307.6,0
1488,39.4,157,307.6,0
1414,48.7,159,307.7,0
1391,57.4,161,307.5,0
1784,27.8,163,307.5,0
1516,40.1,166,307.3,0
1420,47.8,171,307.3,0
1351,56.3,174,307.2,0
1880,23,176,307.2,0
1859,24,178,307.3,0
1315,54,180,307.3,0
1330,51.7,183,307.4,0
1327,61,186,307.3,1
1498,38.1,188,307.2,0
1555,35.8,190,307.3,0
1518,35.8,195,307.2,0
1392,43,197,307.2,0
1456,39.6,199,307.2,0
1715,30.2,0,307.1,0
1405,43.7,2,307.2,0
1668,37.8,5,307.2,0
1855,22.5,7,307.1,0
1496,39.2,12,307.1,0
1471,44.9,14,307.1,0
1444,40,17,307.2,0
1514,38.6,19,307.3,0
1412,50.7,24,307.3,0
1429,44.1,26,307.2,0
1668,32.7,31,307.2,0
1372,52.8,33,307.2,0
1365,49.2,36,307.3,0
1526,39.1,39,307.1,0
1486,40.6,42,307.2,0
1470,42.6,44,307.2,0
1249,62.8,47,307.3,0
1752,26.1,52,307.4,0
1643,36.5,55,307.4,0
1488,36.1,57,307.4,0
1355,45.8,60,307.4,0
1607,30.3,62,307.6,0
1609,30.3,64,307.6,0
1517,44.4,67,307.7,0
1517,39.5,69,307.7,0
1546,37.6,72,307.7,0
1567,34.7,74,307.7,0
1662,28.9,76,307.9,0
1502,41.8,79,307.9,0
1361,56.9,81,308,0
1630,32.7,83,308.1,0
1486,42.3,86,308,0
1840,21.5,88,308.1,0
1326,58.4,90,308.1,0
1367,57.8,92,308.1,0
1598,32.7,94,308.1,0
1363,50.1,96,308,0
1242,62,98,308,0
1566,33.8,100,307.8,0
1424,47.7,103,307.7,0
1608,33.8,106,307.7,0
1705,29.1,109,307.7,0
1548,45.8,111,307.6,0
1581,43.4,113,307.6,0
1472,46.7,116,307.6,0
1792,26,119,307.6,0
1683,32.8,122,307.6,0
1503,40.7,124,307.6,0
1642,32.4,126,307.5,0
1902,24.3,129,307.4,0
1432,40.2,132,307.4,0
1512,40.8,137,307.4,0
1764,29,139,307.4,0
1438,43.6,141,307.4,0
1631,29.9,144,307.5,0
1880,23.3,146,307.5,0
1344,54.3,151,307.6,0
1574,35.8,153,307.5,0
1418,41.2,155,307.4,0
1372,54.1,157,307.5,0
1388,40,159,307.5,0
1493,36,161,307.6,0
1505,40.1,166,307.6,0
1694,29.1,169,307.6,0
1968,20.4,171,307.6,0
1569,35.6,173,307.6,0
1687,29.1,176,307.6,0
1430,52.4,178,307.6,0
1504,42.4,180,307.6,0
1977,20.2,182,307.6,0
1435,45.6,184,307.7,0
1547,36.8,186,307.7,0
1316,57.2,191,307.8,0
